股票名称,股票代码
MARIMEKKO ORD SHS,'0JX9
LCP HOLDINGS AND INVESTMENTS PU,'0JX6
MACERICH REIT ORD SHS,'0JX5
KNEZIM AD ORD SHS,'0JX4
INDUSTIAL FUND-S ORD SHS,'0JWY
CAPITAL MANAGEMENT REIT,'0JWR
SOCIETE INDUSTRIELLE ET FINANCI,'0JWM
MKS INSTRUMENTS ORD SHS,'0JWG
MGM RESORTS INTERNATIONAL ORD S,'0JWC
MEI PHARMA ORD SHS,'0JW9
MDC HOLDINGS ORD SHS,'0JW5
M&T BANK ORD SHS,'0JW2
LUMENTUM HOLDINGS ORD SHS,'0JVV
LULULEMON ATHLETICA ORD SHS,'0JVT
LOWE'S COMPANIES ORD SHS,'0JVQ
LOEWS ORD SHS,'0JVI
LIVE NATION ENTERTAINMENT ORD S,'0JVD
LITHIUM ORD SHS,'0JVB
LINCOLN NATIONAL ORD SHS,'0JV3
LIMONEIRA ORD SHS,'0JV0
LIMELIGHT NETWORKS ORD SHS,'0JUZ
LIBERTY MEDIA FORMULA ONE ORD S,'0JUJ
LENNAR A ORD SHS,'0JU0
LENDINGTREE ORD SHS,'0JTZ
LEGGETT & PLATT ORD SHS,'0JTT
LEAR ORD SHS,'0JTQ
LEAF GROUP ORD SHS,'0JTP
ESTEE LAUDER ORD SHS CLASS A,'0JTM
WKM TERRAIN UND BETEILIGUNGS PR,'0JTD
WKM BETEILIGUNGS ORD SHS,'0JTC
LAM RESEARCH ORD SHS,'0JT5
GEK TERNA HOLDING REAL ESTATE C,'0JT4
LADDER CAPITAL ORD SHS CLASS A,'0JSZ
LABORATORY CORPORATION OF AMERI,'0JSY
SIPEF ORD SHS,'0JSU
CFI COMPAGNIE FONCIERE INTERNAT,'0JSR
LTC PROPERTIES REIT ORD SHS,'0JSP
LKQ ORD SHS,'0JSJ
LGI HOMES ORD SHS,'0JSI
EURO RESSOURCES ORD SHS,'0JSG
BROOKFIELD RENEWABLE PARTNERS N,'0JSE
L BRANDS ORD SHS,'0JSC
BROOKFIELD INFRASTRUCTURE PARTN,'0JSB
KROGER ORD SHS,'0JS2
KRATOS DEFENSE AND SECURITY SOL,'0JS0
KRANESHARES BOSERA MSCI CHINA A,'0JRY
KOPIN ORD SHS,'0JRR
KOHL'S ORD SHS,'0JRL
KNOWLES ORD SHS,'0JRJ
REINET INVESTMENTS S.C.A. ORD S,'0JR9
KINDER MORGAN ORD SHS,'0JR2
KIMCO REALTY REIT ORD SHS,'0JR1
POLARIS MEDIA ORD SHS,'0JR0
KIMBERLY CLARK ORD SHS,'0JQZ
KEYCORP ORD SHS,'0JQR
ARCHER DANIELS MIDLAND ORD SHS,'0JQQ
RIGA JEWELRY CLS A ORD SHS,'0JQP
VALOE ORD SHS,'0JQK
KENNEDY WILSON HOLDINGS ORD SHS,'0JQI
VICTORIA PROPERTIES ORD SHS,'0JQ8
KANSAS CITY SOUTHERN ORD SHS,'0JQ4
KALA PHARMACEUTICALS ORD SHS,'0JQ2
TALLINNA VESI ORD SHS,'0JPY
EKSPRESS GROUPP ORD SHS,'0JPX
KLA TENCOR ORD SHS,'0JPO
KBR ORD SHS,'0JPN
PANOSTAJA ORD SHS,'0JPI
JUNIPER NETWORKS ORD SHS,'0JPH
JONES LANG LASALLE ORD SHS,'0JPB
LOMSKO PIVO ORD SHS,'0JP6
STROIINVEST HOLD ORD SHS,'0JP5
JINKOSOLAR HOLDING CO LTD JINKO,'0JOX
JETBLUE AIRWAYS ORD SHS,'0JOT
JD.COM INC JD.COM ADR REP 2 ORD,'0JOQ
F RAMADA INVESTIMENTOS ORD SHS,'0JOP
JACOBS ENGINEERING GROUP ORD SH,'0JOI
KUKA ORD SHS,'0JOE
JINHUI SHIPPING&TRANSPORTATION,'0JOD
RODNA ZEMQ HOLDING ORD SHS,'0JO7
TDMI ORD SHS,'0JNZ
ISHARES MSCI UNITED KINGDOM ETF,'0JNB
J BOUTARIS AND SON HOLDING ORD,'0JN3
TECHNOTRANS ORD SHS,'0JMU
DISPLAY ART ORD SHS,'0JMD
GHP SPECIAL CARE ORD SHS,'0JM2
ISHARES MSCI GLOBAL METALS & MI,'0JLW
ISHARES MSCI JAPAN ETF,'0JLU
ISHARES MSCI RUSSIA ETF,'0JLS
ISHARES MSCI SINGAPORE ETF,'0JLR
BASTOGI ORD SHS,'0JLO
ISHARES CORE MSCI EMERGING MARK,'0JLK
ISHARES EDGE MSCI USA MOMENTUM,'0JLA
AS MERKO EHITUS ORD SHS,'0JKW
ISHARES MSCI INDIA SMALL-CAP ET,'0JKV
ISHARES MSCI INDIA ETF,'0JKT
ISHARES MSCI IRELAND ETF,'0JKO
ISHARES MSCI GERMANY SMALL-CAP,'0JKM
ISHARES MSCI INDONESIA ETF,'0JKH
ISHARES INTERNATIONAL PREFERRED,'0JKD
ISHARES SILVER ETF,'0JKC
ROMPETROL RAFINA ORD SHS,'0JK8
ISHARES INDIA 50 ETF,'0JK5
FONCIERE 7 INVESTISSEMENT ORD S,'0JJW
JURAS MED ORD SHS,'0JJQ
ISHARES US OIL & GAS EXPLORATIO,'0JJP
BIOPORTO ORD SHS,'0JJM
FORMOPLAST AD ORD SHS,'0JJK
ISHARES US MEDICAL DEVICES ETF,'0JJJ
SCHEERD VAN KER ORD SHS,'0JJF
ISHARES US REGIONAL BANKS ETF,'0JJE
ISHARES US AEROSPACE & DEFENSE,'0JJD
ISHARES US HOME CONSTRUCTION ET,'0JJC
BEVER HOLDING ORD SHS,'0JJA
ISHARES GLOBAL MATERIALS ETF,'0JJ4
BRILL ORD SHS,'0JIU
THIN FILM ELECTRONICS ORD SHS,'0JI9
HUNTER GROUP ORD SHS,'0JI3
GO ORD SHS,'0JI1
ISHARES JPMORGAN USD EMERGING M,'0JHW
ISHARES MSCI ACWI ETF,'0JHS
ISHARES MSCI ACWI EX US ETF,'0JHR
ISHARES EMERG MARKETS INFRASTRU,'0JHP
ISHARES MSCI ALL COUNTRY ASIA E,'0JHN
SUPER BOROVETZ PROPERTY FUND AD,'0JHF
BELRECA ORD SHS,'0JHD
HOLDING VARNA A ORD SHS,'0JHC
ISHARES DOW JONES US ETF,'0JH7
ISHARES CORE S&P SMALL-CAP ETF,'0JH3
WIENER PRIVATBANK ORD SHS,'0JH2
REJLERS B ORD SHS,'0JH0
BERGEN GROUP ORD SHS,'0JGO
ISHARES RUSSELL 2000 ETF,'0JGN
PCI BIOTECH HOLDING ORD SHS,'0JGL
ISHARES RUSSELL 2000 GROWTH ETF,'0JGK
ISHARES RUSSELL 1000 GROWTH ETF,'0JGH
ISHARES GLOBAL 100 ETF,'0JGD
ISHARES NASDAQ BIOTECHNOLOGY ET,'0JGB
ISHARES PHLX SEMICONDUCTOR ETF,'0JG8
ISHARES CORE S&P MID-CAP ETF,'0JG6
BITTIUM ORD SHS,'0JG5
TERAPLAST ORD SHS,'0JG3
SOCFINAL ORD SHS,'0JG0
ISHARES 20 PLUS YEAR TREASURY B,'0JFU
ISHARES S&P 500 VALUE ETF,'0JFT
NTS ASA ORD SHS,'0JFP
ISHARES GLOBAL HEALTHCARE ETF,'0JFM
ISHARES GLOBAL TECH ETF,'0JFK
ISHARES IBOXX $ INV GRADE CORPO,'0JFI
ISHARES MSCI EMERGING MARKETS E,'0JFH
ISHARES CORE S&P 500 ETF,'0JFF
ISHARES CHINA LARGE-CAP ETF,'0JFD
ISHARES MSCI MEXICO ETF,'0JF4
ISHARES MSCI GERMANY ETF,'0JF2
STRONGPOINT ORD SHS,'0JEZ
TO OF FICE AND HOUSEWARE SUPPLI,'0JEY
ISHARES MSCI SOUTH KOREA ETF,'0JEW
OPTION INTERNATIONAL NV (D) ORD,'0JEV
REDS ORD SHS,'0JET
ISHARES MSCI SWITZERLAND ETF,'0JER
AMERICAN SHIPPING ORD SHS,'0JE5
ISHARES EMERGING MARKETS DIVIDE,'0JE1
PRECISE BIOMETRICS ORD SHS,'0JDU
ISHARES GOLD ETF,'0JDT
IRON MOUNTAIN ORD SHS,'0JDP
IRIDIUM COMMUNICATIONS ORD SHS,'0JDO
IQVIA HOLDINGS ORD SHS,'0JDM
IOVANCE BIOTHERAPEUTICS ORD SHS,'0JDK
TERNIENERGIA ORD SHS,'0JDJ
CAJA DE AHORROS DEL MEDITERRANE,'0JDC
INVITAE ORD SHS,'0JDB
PARK REIT ORD SHS,'0JDA
HOJGAARD HOLDINGS B ORD SHS,'0JD8
INVESCO MORTGAGE CAPITAL REIT O,'0JD3
MALMBERGS ELEKTRISKA B ORD SHS,'0JCX
INTUIT ORD SHS,'0JCT
ALL FOR ONE STEEB ORD SHS,'0JCO
INTERPUBLIC GROUP OF COMPANIES,'0JCK
DOVRE GROUP ORD SHS,'0JCD
INTERNATIONAL PAPER ORD SHS,'0JCB
ALLAMI NYOMDA ORD SHS,'0JC5
INTERCONTINENTAL EXCHANGE ORD S,'0JC3
ELANDERS B ORD SHS,'0JBY
INTELLIA THERAPEUTICS ORD SHS,'0JBU
INSYS THERAPEUTICS ORD SHS,'0JBS
CS COMMUNICATION & SYSTEMES ORD,'0JBO
SABETON ORD SHS,'0JBL
CARTERA INDUSTRIAL ORD SHS,'0JBK
SRV YHTIOT ORD SHS,'0JBJ
PRIME OFFICE ORD SHS,'0JBG
INNOVATIVE INDUSTRIAL PROPERTIE,'0JBD
SPECIALIZED BUSINESS SYSTEM AD,'0JAZ
INNOSPEC ORD SHS,'0JAX
GENERIX ORD SHS,'0JAW
INSMED ORD SHS,'0JAV
INSIGNIA SYSTEMS ORD SHS,'0JAU
NEWSPHONE HELLAS AUDIOTEX ORD S,'0JAG
THRACE PLASTICS ORD SHS,'0JAC
BIOKARPET ORD SHS,'0J9Z
INTICA SYSTEMS ORD SHS,'0J9S
INCYTE ORD SHS,'0J9P
MANZ ORD SHS,'0J9O
IMPINJ ORD SHS,'0J9J
IMMUNOMEDICS ORD SHS,'0J9H
SILKEBORG IF INVEST ORD SHS,'0J9G
ILLUMINA ORD SHS,'0J8Z
ILLINOIS TOOL ORD SHS,'0J8W
ASPO ORD SHS,'0J8S
IDEXX LABORATORIES ORD SHS,'0J8P
DJURSLANDS BANK ORD SHS,'0J8I
IPG PHOTONICS ORD SHS,'0J86
CASA DE BUCOVINA CLUB DE MUNTE,'0J83
MBB ORD SHS,'0J7X
LE BELIER ORD SHS,'0J7U
IAC/INTERACTIVECORP IAC INTERAC,'0J7Q
VES ORD SHS,'0J7L
HUTCHISON CHINA MEDITECH ADR RE,'0J7G
MYPHOTOALBUM ORD SHS,'0J7F
VRANKEN POMMERY MONOPOLE ORD SH,'0J7D
FONCIERE VOLTA ORD SHS,'0J79
ODFJELL ORD SHS,'0J78
ODFJELL ORD SHS,'0J77
HUNTINGTON INGALLS INDUSTRIES O,'0J76
FLEURY MICHON ORD SHS,'0J75
ELECTRICITE DE STRASBOURG ORD S,'0J74
HUNTINGTON BANCSHARES ORD SHS,'0J72
JB HUNT TRANSPORT SERVICES ORD,'0J71
HUMANA ORD SHS,'0J6Z
LAMMHULTS DESIGN GROUP B ORD SH,'0J6W
CATERING INTERNATIONAL & SERVIC,'0J6U
LINAS ORD SHS,'0J6H
HOST HOTELS & RESORTS REIT ORD,'0J66
HORMEL FOODS ORD SHS,'0J5Z
HONDA MOTOR ADR REPRESENTING 1,'0J5T
HOLOGIC ORD SHS,'0J5Q
HILTON WORLDWIDE HOLDINGS ORD S,'0J5I
HIMAX TECHNOLOGIES ADR REPTG 1,'0J5H
ELECTROMAGNETIC GEOSERVICES ORD,'0J5B
MRM ORD SHS,'0J59
HBG INVESTMENT PROPERTY FUND AD,'0J58
HEWLETT PACKARD ENTERPRISE ORD,'0J51
HESS ORD SHS,'0J50
HERTZ GLOBAL HOLDINGS ORD SHS,'0J4Z
HERSHEY FOODS ORD SHS,'0J4X
HERON THERAPEUTICS ORD SHS,'0J4V
SAF TEHNIKA ORD SHS,'0J4T
LATVIJAS ORD SHS,'0J4R
DAUGAVPILS MRS ORD SHS,'0J4Q
LE TANNEUR & CIE ORD SHS,'0J4N
HERCULES CAPITAL ORD SHS,'0J4M
HERC HOLDINGS ORD SHS,'0J4L
HELMERICH & PAYNE ORD SHS,'0J4G
HEICO ORD SHS,'0J46
VRANCART ADJUD ORD SHS,'0J45
HEALTH INSURANCE INNOVATIONS OR,'0J3U
HAWAIIAN HOLDINGS ORD SHS,'0J3N
HASBRO ORD SHS,'0J3K
EUROPEAN LITHIUM ORD SHS,'0J3I
HARTFORD FINANCIAL SERVICES GRO,'0J3H
MECANICA CEAHLAU ORD SHS,'0J3C
HARMONY GOLD MINING ADR REPRESE,'0J39
HARMONIC ORD SHS,'0J38
GROUPE FLO ORD SHS,'0J35
FIDUCIAL OFFICE SOLUTIONS ORD S,'0J33
HANNON ARMSTRONG SUSTAINABLE IN,'0J2Z
HANESBRANDS ORD SHS,'0J2X
AST GROUPE ORD SHS,'0J2S
HALOZYME THERAPEUTICS ORD SHS,'0J2O
ELECTROAPARATAJ ORD SHS,'0J2L
HAIN CELESTIAL GROUP ORD SHS,'0J2I
HP ORD SHS,'0J2E
HTC REG S GDR,'0J2B
HCI GROUP ORD SHS,'0J22
LATVIJAS BALZAMS ORD SHS,'0J20
ZEMAITIJOS PIENA ORD SHS,'0J1Y
HCP REIT ORD SHS,'0J1U
ROKISKIO SURIS ORD SHS,'0J1S
HCA HEALTHCARE ORD SHS,'0J1R
OLAINFARM ORD SHS,'0J1O
KLAIPEDOS NAFTA ORD SHS,'0J1K
GUIDEWIRE SOFTWARE ORD SHS,'0J1G
UNIBEL ORD SHS,'0J1D
GRUPO AVAL ACCIONES Y VALORES A,'0J1B
UZTEL ORD SHS,'0J19
GRUBHUB ORD SHS,'0J11
CHI ET MET CPINE ORD SHS,'0J0V
ELECTROPUTERE ORD SHS,'0J0T
GREEN PLAINS ORD SHS,'0J0P
GREEN DOT ORD SHS CLASS A,'0J0N
KEYWARE TECH ORD SHS,'0J0H
ALTUR SLATINA ORD SHS,'0J0G
CPI HOLDINGS PUBLIC ORD SHS,'0J0F
BRIOSCHI SVILUPPO IMMOBILIARE O,'0J0E
RIGAS KUGU BUVETAVA ORD SHS,'0J08
ELOS MEDTECH ORD SHS,'0IZX
ROMPETROL WELL ORD SHS,'0IZW
ALUMIL ROM INDUSTRY ORD SHS,'0IZV
UAMT ORADEA ORD SHS,'0IZU
RIGAS ELEKTROMAS ORD SHS,'0IZR
ABG SUNDAL COLLIER HOLDING ORD,'0IZM
WW GRAINGER ORD SHS,'0IZI
TALLINN DEPT ORD SHS,'0IZA
RIGAS AUTOELEKTR ORD SHS,'0IZ9
GOLUB CAPITAL BDC ORD SHS,'0IZ6
SONAECOM ORD SHS,'0IZ2
GRAND HARBOUR MARINA ORD SHS,'0IZ0
ARCO TOWERS REIT,'0IYV
GOLDEN MINERALS ORD SHS,'0IYU
GOLD RESOURCE ORD SHS,'0IYS
GOLD FIELDS ADR REPRESENTING 1,'0IYR
GOGO ORD SHS,'0IYQ
UTENOS TRIKOTAZA ORD SHS,'0IYO
GLOBAL X URANIUM ETF,'0IYI
GLOBAL X GOLD EXPLORERS ETF,'0IYH
GLOBAL X SILVER MINERS ETF,'0IYF
IDEAL GROUP ORD SHS,'0IYE
GLOBAL X FINTECH ETF,'0IYB
GLOBAL X INTERNET OF THINGS ETF,'0IY8
VILNIAUS BALDU ORD SHS,'0IY5
GLOBAL X ROBOTICS & ARTIFICIAL,'0IY3
ATRIA ORD SHS,'0IY1
GROBINA ORD SHS,'0IY0
SOCIETE FONCIERE LYONNAISE ORD,'0IXY
KURZEME LOCK ORD SHS,'0IXS
GLOBAL X MSCI NIGERIA ETF,'0IXR
GRIGEO ORD SHS,'0IXQ
TOUAX ORD SHS,'0IXN
NRJ GROUP SA ORD SHS,'0IXL
GLOBAL X MSCI NORWAY ETF,'0IXG
ZLATINI PYASATSI ORD SHS,'0IXE
SPIR COMMUNICATION ORD SHS,'0IXD
GLOBAL X SUPERDIVIDEND ETF,'0IX8
TK HOLD ORD SHS,'0IX7
GLOBAL X MLP ETF,'0IX4
GLOBAL X SOCIAL MEDIA ETF,'0IX3
GL EVENTS ORD SHS,'0IX0
GLOBAL X MSCI GREECE ETF,'0IWZ
VAN DE VELDE ORD SHS,'0IWV
FABASOFT ORD SHS,'0IWU
VIDACHIM AD ORD SHS,'0IWS
TOUPARGEL GROUPE ORD SHS,'0IWR
GLOBAL X MSCI ARGENTINA ETF,'0IWO
FAVORIT HOLD ORD SHS,'0IW9
GLOBAL PAYMENTS ORD SHS,'0IW7
FINANCIERE MONCEY ORD SHS,'0IW6
GLOBAL NET LEASE ORD SHS,'0IW3
GLOBAL BLOOD THERAPEUTICS ORD S,'0IVZ
SOFIA HOTEL ORD SHS,'0IVX
GLENCORE UNSPONSORED ADR REPRES,'0IVW
GLADSTONE INVESTMENT ORD SHS,'0IVR
GLADSTONE COMMERCIAL REIT ORD S,'0IVQ
CHERNOMORSKI ORD SHS,'0IVP
MALTAPOST ORD SHS,'0IVO
MIZIA 96 ORD SHS,'0IVN
KATEX-KAZANLAK ORD SHS,'0IVH
INTERLOGIC LEAS ORD SHS,'0IVC
INNELEC MULTIMEDIA ORD,'0IVB
INTERCAPITAL PROPERTY DEVELOPME,'0IV9
RUEN HOLDING ORD SHS,'0IV7
NOV VEK HOLDING ORD SHS,'0IV6
GERON ORD SHS,'0IV3
GENUINE PARTS ORD SHS,'0IUX
TOTAL GABON ORD SHS,'0IUV
GENMARK DIAGNOSTICS ORD SHS,'0IUT
GENIE ENERGY ORD SHS CLASS B,'0IUS
TMK ARTROM SLATINA ORD SHS,'0IUO
C.N.T.E.E. TRANSELECTRICA BUCUR,'0IUL
SOCIETE DE LA TOUR EIFFEL REIT,'0IUE
SOCIETE DE TAYNINH ORD SHS,'0IUD
GENERAL DYNAMICS ORD SHS,'0IUC
WULFF YHTIOT ORD SHS,'0IU9
ZAHARNI ZAVODI A ORD SHS,'0IU5
VEGA AD ORD SHS,'0IU4
ZAVODSKI STREZHI ORD SHS,'0IU3
ZAVOD ZA SHLIFOVACHNI MASHINI O,'0IU0
GARTNER ORD SHS,'0ITV
HOLDING COOP-UG ORD SHS,'0ITU
GAP ORD SHS,'0ITS
GANNETT ORD SHS,'0ITR
CAISSE REGIONALE DE CREDIT AGRI,'0ITP
ARTHUR J GALLAGHER ORD SHS,'0ITL
GW PHARMACEUTICALS ADR REPRESEN,'0IT7
GNC HOLDINGS ORD SHS CLASS A,'0IT2
KORADO BULGARIA ORD SHS,'0ISZ
HKSCAN ORD SHS,'0ISM
WOOL INDUSTRY TRIA ALPHA ORD SH,'0ISG
WOOL INDUSTRY TRIA ALPHA PREF S,'0ISD
FONCIERE DES MURS ORD SHS,'0IS8
EMKA AD-SEVLIEVO ORD SHS,'0IS7
BERMAS SUCEAVA ORD SHS,'0IRZ
PARIS REALTY FUND ORD SHS,'0IRT
ITESOFT ORD SHS,'0IRS
FORTUNE BRANDS HOME AND SECURIT,'0IRN
ALTAREA ORD SHS,'0IRK
MOENS BANK ORD SHS,'0IRH
FORTIVE ORD SHS,'0IRE
BLACK SEA INVESTMENT ADSITS PLO,'0IRA
FORTINET ORD SHS,'0IR9
VARNA PLOD AD ORD SHS,'0IR8
AGROWILL GROUP ORD SHS,'0IR4
HVIDBJERG BANK ORD SHS,'0IQZ
CAISSE REGIONALE DE CREDIT AGRI,'0IQP
ASENOVA KREPOST ORD SHS,'0IQM
FOOT LOCKER ORD SHS,'0IQK
FLOWSERVE ORD SHS,'0IQE
FLUOR ORD SHS,'0IQC
ROSSS ORD SHS,'0IQ7
AUBAY ORD SHS,'0IPY
AKASTOR ORD SHS,'0IPT
FLEETCOR TECHNOLOGIES ORD SHS,'0IPN
DOVERIE OBEDINEN ORD SHS,'0IPL
VINZAVOD ASENOVG ORD SHS,'0IPI
FIVE BELOW ORD SHS,'0IPD
FITBIT ORD SHS CLASS A,'0IPC
FIRSTENERGY ORD SHS,'0IPB
FISERV ORD SHS,'0IP9
MAK AD-GABROVO ORD SHS,'0IP8
HOLDING SVETA SO ORD SHS,'0IP6
BASTIDE LE CONFORT MEDICAL ORD,'0IP1
FIRST TRUST NASDAQ CYBERSECURIT,'0IO2
FIRST TRUST CLOUD COMPUTING ETF,'0INZ
FIRST TRUST NASDAQ-100 TECH SEC,'0INL
PAZARDZHIK BT AD ORD SHS,'0INH
LAVENA AD ORD SHS,'0ING
FIRST TRUST DOW JONES INTERNET,'0IND
CRCAM D ILLE ET VILAINE CCI ORD,'0IN0
TURISM FELIX ORD SHS,'0IMZ
MARFIN INVESTMENT GROUP HOLDING,'0IMY
PHOTOCURE ORD SHS,'0IMT
KS NALOZBE ORD SHS,'0IML
PHILLY SHIPYARD ORD SHS,'0IM3
FIFTH THIRD BANCORP ORD SHS,'0IM1
FIDELITY NATIONAL INFORMATION S,'0ILW
LABORATORIOS FARMACEUTICOS ROVI,'0ILL
DESARROLLOS ESPECIAL SIST ANCLA,'0ILG
FIBROGEN ORD SHS,'0IL8
F5 NETWORKS ORD SHS,'0IL6
FEDERAL REALTY INVESTMENT TRUST,'0IL1
FEDERAL NATIONAL MORTGAGE ASSOC,'0IL0
FEDERAL HOME LOAN MORTGAGE ORD,'0IKZ
BIANOR AD ORD SHS,'0IKY
FASTENAL ORD SHS,'0IKW
PEGAS NONWOVENS ORD SHS,'0IKM
ATTICA HOLDINGS ORD SHS,'0IKL
DIGIA ORD SHS,'0IKK
FMC ORD SHS,'0IK3
FLIR SYSTEMS ORD SHS,'0IK2
SCBSM ORD SHS,'0IK0
EXTREME NETWORKS ORD SHS,'0IJW
EXTREME NETWORKS ORD SHS,'0IJW
EXTRA SPACE STORAGE REIT ORD SH,'0IJV
EXPRESS ORD SHS,'0IJU
EXPEDITORS INTERNATIONAL OF WAS,'0IJR
EXELIXIS ORD SHS,'0IJO
EXELON ORD SHS,'0IJN
EMQQ THE EMERGING MARKETS INTER,'0IJL
ROBO GLOBAL ROBOTICS AND AUTOMA,'0IJH
INVALDA ORD SHS,'0IJB
CAISSE REGIONALE DE CREDIT AGRI,'0IJ7
EVERSPIN TECHNOLOGIES ORD SHS,'0IJ3
EVERSOURCE ENERGY ORD SHS,'0IJ2
ETSY ORD SHS,'0IIW
ESSEX PROPERTY TRUST REIT ORD S,'0IIR
SARANTIS SA REG STOCK ORD SHS,'0IIO
SIMAT AD ORD SHS,'0IIN
ESPERION THERAPEUTICS ORD SHS,'0IIM
BULGARTABAC ORD SHS,'0IIG
ERICSSON SPONSORED ADR REPRESEN,'0IID
YAMBOLEN AD ORD SHS,'0IIC
EQUITY RESIDENTIAL REIT ORD SHS,'0IIB
PSB INDUSTRIES ORD SHS,'0IIA
BULVESTA HOLDING ORD SHS,'0II9
FS HOLDING AD-DU ORD SHS,'0II7
INDUSTRALEN HOLDING ORD SHS,'0II6
EQUINIX REIT,'0II4
EQUIFAX ORD SHS,'0II3
ENZO BIOCHEM ORD SHS,'0IHV
CSP INTERNATIONAL FASHION GROUP,'0IHT
ENBW ENERGIE BADEN WUERTTEMBERG,'0IHQ
ENTERGY ORD SHS,'0IHP
TONNELLERIE FRANCOIS FRERES ORD,'0IH4
ENERGOUS ORD SHS,'0IH3
ILKKA-YHTYMA SERIES II ORD SHS,'0IGX
ILKKA I ORD SHS,'0IGW
RAZVITIE INDUSTR ORD SHS,'0IGG
EMERGENT BIOSOLUTIONS ORD SHS,'0IGA
MEL INVEST HOLDINGS ORD SHS,'0IG7
ELECTRONIC ARTS ORD SHS,'0IFX
8X8 ORD SHS,'0IFS
EKSO BIONICS ORD SHS,'0IFR
EGAIN ORD SHS,'0IFM
EDITAS MEDICINE ORD SHS,'0IFK
EDISON INTERNATIONAL ORD SHS,'0IFJ
ECOLAB ORD SHS,'0IFA
EASTMAN KODAK ORD SHS,'0IF4
EASTMAN CHEMICAL ORD SHS,'0IF3
ETFMG PRIME MOBILE PAYMENTS ETF,'0IER
ETFMG PRIME CYBER SECURITY ETF,'0IEQ
ETFMG PRIME JUNIOR SILVER ETF,'0IEP
E TRADE FINANCIAL ORD SHS,'0IEO
ETFIS INFRACAP MLP ETF,'0IEK
CB FIRST INV BANK ORD SHS,'0IEH
SONAE CAPITAL ORD SHS,'0IEF
ETFS PHYSICAL SWISS GOLD SHARES,'0IEE
PANNERGY ORD SHS,'0IE6
MOLECULAR MEDICINE ORD SHS,'0IE3
EQT ORD SHS,'0IDU
EOG RESOURCES ORD SHS,'0IDR
FONCIERE INEA REIT ORD SHS,'0IDG
DYNAVAX TECHNOLOGIES ORD SHS,'0IDA
DUKE ENERGY ORD SHS,'0ID1
DUKE REALTY REIT ORD SHS,'0ID0
NATTOPHARMA ORD SHS,'0ICZ
SELCODIS ORD SHS,'0ICW
DRDGOLD ADR REPRESENTING 10 ORD,'0ICU
DOWDUPONT ORD SHS,'0ICQ
DOVER ORD SHS,'0ICP
ORAPI ORD SHS,'0ICI
AGRICULTURAL LAND OPPORTUNITY F,'0ICG
CB CENTRAL CO-OPERATIVE BANK AD,'0ICE
DOMINION ENERGY ORD SHS,'0IC9
DOLLAR TREE ORD SHS,'0IC8
DOLLAR GENERAL ORD SHS,'0IC7
DIREXION DAILY MSCI INDIA BULL,'0IBS
DIREXION DAILY S&P BIOTECH BULL,'0IBR
DIREXION DAILY RUSSIA BULL 3X S,'0IBN
DIREXION DAILY GOLD MINERS INDE,'0IBL
DISH NETWORK ORD SHS CLASS A,'0IBG
DISCOVERY COMMUNICATIONS ORD SH,'0IBF
DISCOVERY COMMUNICATIONS ORD SH,'0IBD
DISCOVER FINANCIAL SERVICES ORD,'0IBC
DIREXION DAILY S&P 500 BEAR 3X,'0IBB
DIREXION DAILY JUNIOR GOLD MINE,'0IB8
EUROPACORP ORD SHS,'0IB7
DIREXION DAILY GOLD MINERS INDE,'0IB6
DIREXION DAILY HEALTHCARE BULL,'0IAW
DIREXION DAILY FINANCIAL BULL 3,'0IAU
DIREXION DAILY SOUTH KOREA BULL,'0IAS
SIRMA AD ORD SHS,'0IAK
RODINA-91 AD-DOB ORD SHS,'0IAD
TETS MARITSA 3 AD DIMITROVGRAD,'0IA5
DIREXION DAILY S&P 500 BULL 3X,'0IA2
INTERSTANDARTS ORD SHS,'0IA1
IMMI AD ORD SHS,'0I9Z
GARANT INVEST HO ORD SHS,'0I9Y
DIREXION DAILY FTSE CHINA BULL,'0I9U
DIREXION DAILY MID CAP BULL 3X,'0I9S
DIREXION SEMICONDUCTOR BULL 3X,'0I9N
DIREXION DAILY RETAIL BULL 3X S,'0I9M
DIGITAL REALTY TRUST REIT ORD S,'0I9F
INT HOTEL INVESTMENT ORD SHS,'0I9C
DIAMOND OFFSHORE DRILLING ORD S,'0I92
DEVON ENERGY ORD SHS,'0I8W
TRIENA INVESTMENT CAPITAL ORD S,'0I8R
TMC CONTENT GROUP A ORD SHS,'0I8Q
RODOPSKA SLAVA ORD SHS,'0I8M
FAIRPLAY PROPERTIES REIT,'0I8K
DOBRUDJA HOLDING ORD SHS,'0I8J
DENTSPLY SIRONA ORD SHS,'0I8F
AQUA BIO TECHNOLOGY ORD SHS,'0I8C
DENBURY RESOURCES ORD SHS,'0I8A
ALRO SLATINA ORD SHS,'0I88
QUANTUM DEVELOPMENTS REIT,'0I83
PREMIER FUND ADSITS VARNA REIT,'0I82
BULGARSKI TRANSPORTEN HOLDING O,'0I7Y
STATUS IMOTI REIT,'0I7V
SEVKO AD-SEVLIEV ORD SHS,'0I7U
SERDICA PROPERTIES REIT,'0I7T
ZSK-LOZOVO AD-BO ORD SHS,'0I7R
INVEST PROPERTY ADSITS VRATSA R,'0I7N
DAVITA ORD SHS,'0I7E
DARDEN RESTAURANTS ORD SHS,'0I77
COMPAGNIE DU CAMBODGE ORD SHS,'0I76
